Time,Drag_Force_X,Drag_Force_Y,Drag_Force_Z,Delta,DC,Front_Left_Steering_Angle,Front_Right_Steering_Angle,Delta_Measured,Vx,Vy,R,Torque_OK,Alpha_F,Alpha_F_Left,Alpha_F_Right,Alpha_R_Left,Alpha_R,Alpha_R_Right,Fy_F,Fy_F_Left,Fy_F_Right,Fy_R,Fy_R_Left,Fy_R_Right,Fx
1374087000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,2.789433525547998,0.1400042427537545,0.1858246875716728,False,-0.0014249118952233616,0.00265272078377235,-0.005502544574219073,-0.0007786128111679693,-0.0007482038361563524,-0.0007177948611447355,18.48851496584589,-34.53136870465614,71.50839863634792,9.744175501795631,10.14017252274143,9.34817848084983,814.6255144952884
1374092000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,2.807974406123911,0.1408426402286529,0.18703127753330018,False,-0.0014642131846438963,0.0026112466194297412,-0.005539672988717534,-0.0008040276823351825,-0.0007726306229284777,-0.000741233563521773,19.000358860873654,-33.99557174122036,71.99628946296767,10.063319871169544,10.472223514601637,9.65441622773745,814.5533424245842
1374097000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,2.8265134905070814,0.14167736720563445,0.18823683185031567,False,-0.0015045248525321422,0.0025687081635861614,-0.005577757868650446,-0.0008301342853603113,-0.0007977225262613729,-0.0007653107671624343,19.525423911411526,-33.44581537430269,72.49666319712574,10.391198275779153,10.81335776699253,9.969038784565777,814.4806958141871
1374102000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,2.8450507172972923,0.14250832228511828,0.18944135741462223,False,-0.0015458112374783714,0.002525145003599641,-0.005616767478556384,-0.0008569598398734614,-0.0008235057057520687,-0.0007900515716306761,20.063251392948793,-32.882607557512145,73.00911034340973,10.72815456036176,11.163933027220576,10.292376093502945,814.407575041587
1374107000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,2.8635860229874988,0.1433353803988524,0.19064483221130746,False,-0.0015880847079245836,0.0024805447714925655,-0.005656714187341733,-0.0008845294139613107,-0.0008500042685033685,-0.0008154791230454264,20.614005754314174,-32.305780476395036,73.53379198502338,11.07450597706261,11.524279163170654,10.624732790954566,814.3339804912043
1374112000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,2.882119341258731,0.14415840506287067,0.19184722406590962,False,-0.001631373147965333,0.002434878340752955,-0.005697624636683621,-0.0009128679913397849,-0.0008772422463957979,-0.0008416165014518108,21.1780528594128,-31.714948086102236,74.07105380492784,11.430568932881453,11.89472508090798,10.966412784854924,814.2599125622654
1374117000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,2.9006506026515875,0.14497725188293664,0.19304849641551597,False,-0.0016757102542534,0.0023881103354535804,-0.00573953084396038,-0.0009420012330617484,-0.0009052443252697926,-0.0008684874174778367,21.755834113757604,-31.109642731495434,74.62131095901064,11.796668489386159,12.275608647725411,11.317728331046906,814.1853716719196
1374122000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,2.9191797343488117,0.14579176940294092,0.19424861007618532,False,-0.001721132622857724,0.002340202288430321,-0.005782467534145769,-0.0009719557840736179,-0.0009340361387154912,-0.0008961164933573645,22.34782867122437,-30.48935619793892,75.18501354038766,12.17314219405435,12.667280689593902,11.6790036985148,814.1103582569359
1374127000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,2.9377066599868513,0.14660179911959403,0.1954475237475643,False,-0.0017676789003697874,0.00229111356399353,-0.0058264713647331046,-0.0010027594225415235,-0.0009636444114053928,-0.0009245294002692621,22.95454242046306,-29.853551694255124,75.76263653518124,12.56034195276622,13.070106941560963,12.050576963971478,814.034872774997
1374132000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,2.9562312994702133,0.14740717521882085,0.19664519410829678,False,-0.001815389577726978,0.002240801584490054,-0.00587158073994401,-0.0010344411563775694,-0.0009940970519007656,-0.0009537529474239618,23.57650530964118,-29.20166678178287,76.35467740106523,12.958635244550845,13.484469310770038,12.432801178331653,813.9589157059082
1374137000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,2.974753568779802,0.14820772420527106,0.1978415757729846,False,-0.0018643069909801135,0.0021892218327752705,-0.005917835814735498,-0.0010670313038477347,-0.0010254232302395908,-0.0009838151566314468,24.2142713557587,-28.533113387998007,76.96165609951541,13.368406138332602,13.910766932330796,12.826045344334409,813.8824875528229
1374137000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,2.9932733797719075,0.14900326447782242,0.19903662119796034,False,-0.0019144753930820033,0.002136327777901764,-0.005965278564065771,-0.0011005615715223272,-0.001057653453006637,-0.0010147453344909467,24.868419574824784,-27.847276820459708,77.58411597010928,13.790056277062714,14.349417190714991,13.230695363410437,813.8055888435223
1374147000000,0.0,0.0,0.0,0.10243845110507781,0.2,0.0,0.0,0.0,3.0117906399662266,0.14979360586660354,0.20023028056423678,False,-0.0019659410537499963,0.0020820707705990066,-0.006013952878098999,-0.0011350651345364469,-0.0010908196406460438,-0.0010465741467556408,25.539555275480367,-27.143514386869057,78.22262493782979,14.22400589122197,14.800856771353875,13.647155011090064,813.7282201317641
1374152000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.0308833149039986,0.13778933364854865,0.18463773341475315,False,0.012495276923654347,0.016540429220764805,0.00845012462654389,-0.0011705767212066322,-0.0011249552089793139,-0.0010793336967519958,-160.56784015657024,-211.49336703980254,-109.64231327333793,14.670694867245437,15.265542769065227,14.075846965425646,813.6503819987083
1374157000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.0496318312009314,0.1333647445799216,0.1788301289486765,False,0.0040066014454387955,0.007403611595609497,0.0006095912952680943,-0.0011851368804455236,-0.001142674603754373,-0.0011002123270632224,-52.07065240916591,-96.19009692802264,-7.951207890309176,14.903472975126736,15.457188184127634,14.349757766125835,813.5696224320055
1374162000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.0682361998613903,0.13197831079001635,0.17703710868675804,False,0.0005475877618645875,0.003695794687841286,-0.0026006191641121112,-0.0011699538577628747,-0.001129549517651522,-0.0010891451775401691,-7.128004012826217,-48.16546784337292,33.90945981772049,14.734018655437133,15.260962196411366,14.2070751144629,813.4898219858883
1374167000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.086779832730968,0.13180004201631826,0.1768805842803567,False,-0.0008827589310982514,0.0021654129585282206,-0.0039309308207247234,-0.001167159293571757,-0.001127475595533493,-0.0010877918974952286,11.493429868123735,-28.24228637817453,51.229146114422,14.70866439550781,15.2262696079255,14.19105918309012,813.4101486353021
1374172000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.1052965813573232,0.13210646205224788,0.17739986080507733,False,-0.0015004261884619396,0.0015054882634866623,-0.004506340640410542,-0.0011795037638357884,-0.0011396671868734347,-0.0010998306099110808,19.536656409109185,-19.640952638706313,58.71426545692468,14.869398295810694,15.389054418153899,14.34974217346749,813.3302531849718
1374177000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.1238003059528676,0.13260829735603366,0.17820229074349841,False,-0.001788654388025758,0.00119821256713816,-0.004775521343189676,-0.0012026460819517255,-0.001162147403623246,-0.0011216487252947663,23.29128323163267,-15.634911688762342,62.21747815202768,15.164402115742032,15.69275048289086,14.636053748593202,813.2499931992674
1374182000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.142296738049036,0.133188040446028,0.17912480996282965,False,-0.0019417067476598868,0.00103565058942455,-0.0049190640847443234,-0.0012326148356815048,-0.0011911642109543633,-0.0011497135862272218,25.28649747398753,-13.515646080392385,64.08864102836745,15.544765556826466,16.085588102265852,15.00394301138708,813.1693101539702
1374187000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.1607882502112905,0.13379713644668112,0.18009858137238655,False,-0.0020389273793414014,0.0009328959868477593,-0.005010750745530562,-0.0012668639462032698,-0.0012242920514762379,-0.0011817201567492059,26.555143321873594,-12.176262555909734,65.28654919965692,15.978865445295538,16.534373097551228,15.423357793039848,813.0881798470325
1374192000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.179275802768878,0.13441513018061002,0.18109406198512076,False,-0.0021132625688288498,0.0008546901588284278,-0.005081215296486127,-0.0013039560087073569,-0.0012601565477332213,-0.001216357086759086,27.52605721537827,-11.156938284096933,66.20905271485347,16.448783130321278,17.020365226713025,15.877201033929532,813.0065923461284
1374192000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.1977597510837716,0.13503318483957893,0.18209835310462963,False,-0.002178629806451879,0.0007861359793073647,-0.005143395592211122,-0.0013431352462004973,-0.0012980337110111363,-0.0012529321758217751,28.380394228270834,-10.263346129198245,67.02413458573992,16.945080970182016,17.533712485757384,16.356449454606647,812.9245437589498
1374202000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.2162401854622438,0.1356473327822853,0.1831057144290642,False,-0.0022410218897582976,0.00072081776524828,-0.005202861544764875,-0.001384028436973613,-0.0013375657167494655,-0.001291102996525318,29.196164606239,-9.411776436736671,67.80410564921468,17.463096844934785,18.06955208173611,16.85664160813346,812.8420328020441
1374207000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.2347170763536237,0.13625567089208615,0.1841135300253579,False,-0.002303082106882806,0.0006559057887566,-0.005262070002522212,-0.0014264682116566646,-0.0013785921400712264,-0.0013307160684857882,30.007781760056183,-8.565296529867599,68.58086004997996,18.00074354254626,18.625706331951598,17.37578075314092,812.7590593485925
1374212000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.253190337183417,0.13685717805882336,0.1851205667812889,False,-0.0023660180800025507,0.0005901079313972296,-0.005322144091402331,-0.0014703960945229167,-0.0014210571122186943,-0.0013717181299144718,30.830971728070963,-7.707033753890894,69.36897721003282,18.55729795461324,19.201418209284395,17.91317769994209,812.6756238051623
1374217000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.271659851819303,0.13745120921706472,0.1861262112879449,False,-0.002430414375747675,0.0005227996927357481,-0.005383628444231098,-0.0015158112986215439,-0.0014649602115633367,-0.0014141091245051293,31.67335002818384,-6.828826270671824,70.1755263270395,19.132760555985268,19.796683494424478,18.468837617546058,812.5917268410395
1374222000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.2901254866211964,0.13803727547151529,0.18713013046454705,False,-0.0024965826905954946,0.0004536491496291706,-0.00544681453082016,-0.0015627442676438862,-0.0015103310620204163,-0.0014579178563969464,32.53897987427253,-5.9263299016984305,71.00428965024348,19.72752406267215,20.41190565606584,19.043142469278457,812.5073692697956
1374227000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.30858709566659,0.13861494681740322,0.18813211835221655,False,-0.0025647150385537734,0.00038245283913224126,-0.005511882916239788,-0.0016112431999082885,-0.001557216386022766,-0.0015031895721372434,33.43036626301942,-4.996876606525657,71.8576091325645,20.34220453363551,21.047720053113093,19.63668901415793,812.4225519976
1374232000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.3270445229024275,0.1391838080628737,0.1891320258588627,False,-0.0026349518234352123,0.0003090628064056633,-0.005578966453276088,-0.0016613672766476527,-0.001605673495714994,-0.0015499797147823353,34.349342123937845,-4.038522424154123,72.73720667202981,20.977556454281395,21.7049055877484,20.25020732081439,812.337276001272
1374237000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.3454976028834706,0.13974343810223355,0.19012972797451724,False,-0.0027074126273855803,0.00023335360168665054,-0.005648178856457811,-0.001713183330012368,-0.0016557670897937818,-0.0015983508495751957,35.297469114908765,-3.0496167117696276,73.64455494158716,21.634430943240318,22.38434122969869,20.88452065678194,812.2515423198374
1374237000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.3639461608409245,0.14029339952620576,0.19112510813662487,False,-0.0027822104514362636,0.00015520701561537453,-0.005719627918487902,-0.0017667642766422244,-0.0017075677481170957,-0.0016483712195919668,36.27622297854365,-2.028602883049992,74.5810488401373,22.31375610835573,23.086985573489404,21.540526643222055,812.1653520523706
1374247000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.3823900124181168,0.14083323281823695,0.19211805054042727,False,-0.0028594585220907964,7.450478707805852e-05,-0.005793421831259651,-0.0018221884643999976,-0.001761151304880805,-0.001700114145361612,37.287082102302904,-0.9739232096026795,75.54808741420848,23.016528864453818,23.813868308201563,22.21918942070607,812.0787063588746
1374252000000,0.0,0.0,0.0,0.08792442180757391,0.2,0.0,0.0,0.0,3.400828963226743,0.14136245255850532,0.19310843616715354,False,-0.002939273725216039,-8.875069770736266e-06,-0.005869672380661342,-0.0018795394997334503,-0.0018165986844753373,-0.0017536578692172243,38.331572152935095,0.11602912827106389,76.54711517759912,23.743812786379515,24.566087956075755,22.921537616683278,811.9916064627259
1374257000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.418502776759577,0.1513876001175658,0.2066274565243754,False,-0.016260417680070846,-0.013333699464823046,-0.019187135895318647,-0.001938906336650727,-0.0018739959893612833,-0.0018090856420718395,208.1919067656033,172.1133808431955,244.2704326880111,24.496739248008915,25.344813021645837,23.64866547437199,811.9040536540147
1374262000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.436490539121388,0.1571943940503282,0.21478316184219126,False,-0.01076358233137583,-0.007448591004125024,-0.014078573658626636,-0.002029605489687518,-0.001957433634911743,-0.0018852617801359683,139.24801245378305,97.01453158769036,181.48149331987574,25.589946350850248,26.532943291807207,24.64694940989329,811.819687135701
1374267000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.4546561701808804,0.16065095753478703,0.21988901395873076,False,-0.007744994892658397,-0.004204045145311877,-0.011285944640004916,-0.0021524042640519874,-0.002073356839511678,-0.001994309414971369,100.58111576370776,54.91238146354734,146.24985006386817,27.10788734303174,28.140744316400347,26.07503036966314,811.7333729421705
1374272000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.472919500938955,0.16281108516595102,0.2232815033329928,False,-0.0061128982494757025,-0.0024445853413828933,-0.009781211157568512,-0.0022779914712031633,-0.0021928509584064485,-0.0021077104456097336,79.50980061291209,31.96168659806407,127.05791462776011,28.672760610934212,29.785249236898707,27.560271984969713,811.6457455220818
1374277000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.491234988956492,0.1642508144560853,0.2257075917009715,False,-0.005247972428770273,-0.001509346767424674,-0.008986598090115872,-0.0023973407633673645,-0.0023068697607123963,-0.0022163987580574277,68.30927484373099,19.741713203824606,116.87683648363736,30.16634741069634,31.348506289193647,28.98418853219903,811.5571810979985
1374282000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.509576841515482,0.16528353281368252,0.22758302594936902,False,-0.004809717140299916,-0.0010333299000840068,-0.008586104380515824,-0.002509420495836467,-0.0024142130680493024,-0.002319005640262138,62.62893982607024,13.518503205942398,111.73937644619808,31.572949371161272,32.81702114581189,30.32887759651065,811.4678947763201
1374287000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.5279308915983587,0.1661672167447934,0.22917341039576844,False,-0.004611655803918827,-0.0008161006366950718,-0.008407210971142581,-0.002615874448631329,-0.0025163380107876025,-0.0024168015729438765,60.06389610031954,10.678300985810274,109.44949121482881,32.91159362113889,34.2122588489573,31.610928393320478,811.3780092754488
1374292000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.5462906704709645,0.16699596603635122,0.23060639919922588,False,-0.004519603802552057,-0.000713829108445363,-0.00832537849665875,-0.0027007246346361065,-0.002597786681437942,-0.002494848728239777,58.87522588335823,9.341447177586161,108.4090045891303,33.98027295149328,35.325440271243295,32.63510563174327,811.2875925368742
1374297000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.5646529818379924,0.16779324458389602,0.23194519966014931,False,-0.004477923033319314,-0.0006665550813456239,-0.008289290985293005,-0.0027654004916612797,-0.002659891672003269,-0.002554382852345259,58.34094541247254,8.723984127837202,107.95790669710789,34.7963676695766,36.17521336124203,33.417521977911164,811.1966757363714
1374302000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.5830159546766955,0.1685722203413143,0.233227434991339,False,-0.004465677325830163,-0.0006514523544070283,-0.008279902297253297,-0.002817510596737822,-0.002709949066653136,-0.0026023875365684492,58.189245267559556,8.527451736911736,107.85103879820737,35.455187645129215,36.86096235652648,34.049412933731944,811.1052743833515
1374307000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.6013784890439946,0.169340269353077,0.23447556993275653,False,-0.00447069894518605,-0.0006552398791211667,-0.008286158011250933,-0.0028618029509175358,-0.002752511139491813,-0.0026432193280660904,58.262078074596836,8.57816179493034,107.94599435426333,36.016198976923036,37.4447045530817,34.58769340076437,811.0133976679725
1374312000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.619739934631482,0.17010151251849306,0.23570306059955384,False,-0.004485898811036906,-0.0006701716220336995,-0.008301626000040113,-0.002901244281506288,-0.0027904221917722473,-0.0026796001020382067,58.46733471196313,8.774796766538028,108.15987265738823,36.51655770455254,37.96519146687041,35.06792394223468,810.9210510850559
1374312000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.6380999039386643,0.17085824354534873,0.23691799252344775,False,-0.00450713641450657,-0.0006917185208949322,-0.008322554308118207,-0.0029376909771663437,-0.0028254620382952437,-0.002713233099424144,58.75120570455943,9.058108992369194,108.44430241674966,36.979515607296136,38.446672699563514,35.512358515028765,810.8282379639438
1374322000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.6564581634374576,0.1716117322778403,0.2381252393646452,False,-0.004531987407190206,-0.0007172258225389277,-0.008346748991841485,-0.0029723064501218123,-0.0028587461608287224,-0.002745185871535632,59.08217975300415,9.393365828080281,108.77099367792802,37.41964685449465,38.90434696388708,35.93494674510222,810.734960362273
1374327000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.674814570017504,0.17236267624239632,0.23932774784580602,False,-0.004559028818232051,-0.0007451335558918692,-0.008372924080572233,-0.0030058210122788057,-0.0028909748331718377,-0.0027761286540648696,59.44175923866202,9.760155815795589,109.12336266152846,37.84610187901359,39.347756089725706,36.34444766830147,810.6412195893221
1374332000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.693169033782933,0.17311145413040302,0.24052730500159755,False,-0.004587423440049386,-0.0007745228230935236,-0.008400324057005248,-0.0030386938818373647,-0.002922588420228046,-0.0028064829586187277,59.81906020705748,10.146454675948421,109.49166573816655,38.2646357954667,39.78290085378195,36.746370737151445,810.5470165131909
1374337000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.7115214962220007,0.17385826782420447,0.2417249977573454,False,-0.004616677551740854,-0.0008048510548865906,-0.008428504048595117,-0.0030712143139776803,-0.0029538643241979294,-0.002836514334418178,60.207663876310676,10.545162270442196,109.87016548217916,38.67887470191694,40.213561806659385,37.1441875971745,810.4523517415348
1374342000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.72987191736703,0.17460322175993312,0.24292148907649894,False,-0.004646499330976481,-0.0008357971361059868,-0.008457201525846975,-0.0031035648235156004,-0.002984977594909651,-0.002866390366303701,60.60377635459942,10.95207647868885,110.25547623050998,39.09110741308006,40.64212504339676,37.54008978276336,810.3572257281573
1374347000000,0.0,0.0,0.0,0.10116306098531938,0.2,0.0,0.0,0.0,3.748220268224851,0.17534636711070709,0.24411718440426516,False,-0.0046767159040993,-0.0008671705772815147,-0.008486261230917086,-0.00313586077138483,-0.0030160388835334534,-0.0028962169956820764,61.005150367297816,11.36470479913212,110.64559593546352,39.50278127273425,41.070099289377914,37.935463256090586,810.2616388360258
1374352000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.7107390519861183,0.16948483688631572,0.23661411285760917,False,0.004954770940657188,0.008763137456995862,0.0011464044243185145,-0.003168175192657521,-0.0030471182485674745,-0.0029260613044774283,-64.62877620991844,-114.23188235135112,-15.02567006848576,39.91481317023863,41.49844023289511,38.33118610758214,-1670.2840693097676
1374357000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.6731329805533233,0.1653123915335047,0.23099458546764629,False,0.0028142603070419187,0.0064611081717620145,-0.0008325875576781772,-0.0032315233776943455,-0.0031105353468025383,-0.002989547315910731,-36.751860650252425,-84.41368068380194,10.909959383297085,40.73291153320426,42.31505773281168,39.15076533359683,-1670.0883697027298
1374362000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.63544944623799,0.16219742859008884,0.2265902513362189,False,0.0014809442371166784,0.005027375022684535,-0.0020654865484511786,-0.0032269809092096862,-0.003107763374879553,-0.0029885458405494196,-19.345497793673417,-65.74192326865561,27.050927681308774,40.685287668365554,42.2438512674938,39.126724069237305,-1669.8939948093555
1374367000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.5977189024845657,0.15973735940867756,0.2229625825090121,False,0.0006659645073962897,0.004150378724565501,-0.0028184497097729216,-0.003186544178456661,-0.00306982975914205,-0.0029531153398274397,-8.698967641946137,-54.29011610718136,36.89218082328909,40.178216137148226,41.70371011987051,38.65272215442595,-1669.701205557682
1374372000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.559960685799471,0.15767874261917658,0.21982773942150668,False,0.00018069384882752476,0.0036272438443780697,-0.00326585614672302,-0.0031282156750551036,-0.003014265886223555,-0.002900316097392006,-2.3598161457690665,-47.44800270542928,42.72837041389115,39.44111159607962,40.93017067314493,37.95205251901431,-1669.5101675952817
1374377000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.522186970080598,0.1558634233311035,0.2170036063513717,False,-9.644907329656865e-05,0.003327418724304948,-0.0035203168708980853,-0.003061837789174778,-0.0029506931159710035,-0.002839548442767229,1.2593022144470574,-43.52068374735828,46.03928817625239,38.59981980326866,40.05194638291867,37.14769322361864,-1669.3209847434819
1374382000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.4844053612418167,0.1541934461001965,0.21437414973335814,False,-0.00024316117345284105,0.003167545348835135,-0.0036538676957408173,-0.0029925839411956787,-0.002884189799275221,-0.0027757956573547632,3.1740657313206917,-41.421566042760844,47.76969750540223,37.72073606011206,39.136663662446956,36.30480845777716,-1669.1337214209193
1374387000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.4466196681995855,0.1526421919186131,0.21183444845283275,False,-0.0003087503879098813,0.003094741785775068,-0.0037122425615948307,-0.002923020633305862,-0.002817289530242577,-0.002711558427179292,4.029180793643302,-40.460052905665876,48.51841449295248,36.83696791034622,38.21785440847509,35.456081412217344,-1668.948417189391
1374392000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.408831149052329,0.1512253139143383,0.20928951857163064,False,-0.00032157092946043936,0.0030779979812368963,-0.003721139840157775,-0.0028369005979406343,-0.0027343848608774547,-0.002631869123814275,4.1954017429476025,-40.23081844962273,48.621621935517936,35.744711421047114,37.08338400905594,34.406038833038295,-1668.7650916804296
1374397000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.3710420460529105,0.14987525929584547,0.20675076085966831,False,-0.0002966248655984424,0.0031002542503917874,-0.003693503981588672,-0.002706705497009566,-0.002608994592134919,-0.0025112836872602717,3.8689490935216675,-40.5107254970465,48.248623684089836,34.09831414418406,35.374096047112175,32.82253224125594,-1668.5837515463
1374402000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.333253593825991,0.14854810009266728,0.2042245188417509,False,-0.0002500201974217284,0.003144984993539046,-0.003645025388382503,-0.0025544680007693024,-0.0024623466653885843,-0.0023702253300078666,3.2602451316446945,-41.08376466764007,47.60425493092946,32.175109820873985,33.377793310362314,30.972426331385652,-1668.404407817755
1374407000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.2954663704273077,0.14721700756366085,0.20171376562328103,False,-0.00019268814715953791,0.0032009595734394797,-0.0035863358677585555,-0.0023946452082471903,-0.0023083724463372635,-0.002222099684427337,2.512006470459056,-41.803210563760686,46.8272235046788,30.157044308784798,31.283263451838128,29.030825165731464,-1668.2270663489032
1374412000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.2576805504970294,0.14586692740884036,0.1992193645857262,False,-0.00013167139170826986,0.0032609294777177916,-0.0035242722611343313,-0.0022361506790513548,-0.0021556632487660416,-0.0020751758184807284,1.7161238394415008,-42.57443203585192,46.00667971473492,28.156289560744842,29.20687551030553,27.105703611184154,-1668.0517297034075
1374417000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.2198960790132474,0.14449049956942686,0.19674095891359342,False,-7.123326526115026e-05,0.0033204957141793334,-0.003462962244701634,-0.0020840403024386736,-0.0020090937057102767,-0.0019341471089818802,0.9281803657704017,-43.34005674838905,45.196417479929856,26.236463591884522,27.214610936838177,25.25831624693087,-1667.878398482736
1374422000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.1821127845730213,0.14308510649416906,0.194277562854297,False,-1.3747057023720533e-05,0.0033771994418082957,-0.0034046935558557367,-0.0019408230316968005,-0.0018710841357105718,-0.001801345239724343,0.17908224359485203,-44.068063765114644,44.42622825230435,24.42912369194495,25.33918456440252,23.519062819487388,-1667.7070722161268
1374427000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.144330449171292,0.1416508526441038,0.1918279299951568,False,3.963365040325628e-05,0.003429835665337014,-0.0033505683645305012,-0.0018074215908618035,-0.001742525983956524,-0.0016776303770512447,-0.5161799647442997,-44.74280266798114,43.71044273849254,22.745856785272537,23.59259319307939,21.899120377465678,-1667.5377499259955
1374432000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.1065488483500707,0.1401892565359953,0.18939076574723365,False,8.84975397764387e-05,0.003477963855101643,-0.0033009687755487654,-0.0016838380845674312,-0.0016234231289060084,-0.0015630081732445858,-1.1522948348276287,-45.35859451550415,43.054004845848894,21.1866581039369,21.974810489093503,20.3985057187803,-1667.3704304658854
1374437000000,0.0,0.0,0.0,0.0915010654123122,-0.29608993213687507,0.0,0.0,0.0,3.068767772246364,0.13870245315917665,0.1869648379918806,False,0.00013285363607772743,0.003521577576991647,-0.003255870304836192,-0.0015695898556318058,-0.0015133119099558154,-0.001457033964279825,-1.7294273947773853,-45.915415567392664,42.45656077783789,19.745419015163797,20.4794810651802,19.011356965147392,-1667.205112707405
